id,date,latitude,longitude,magnitude
21678,2013-03-19,-58.892,-24.331,5.9
21679,2013-03-22,-28.044,-176.568,5.5
21680,2013-03-24,50.731,160.159,5.9
21681,2013-03-24,-20.757,173.370,6.1
21682,2013-03-25,14.487,-90.463,6.2
21683,2013-03-26,16.184,-98.152,5.5
21684,2013-03-26,-9.353,120.278,5.5
21685,2013-03-27,23.828,121.215,5.9
21686,2013-03-28,-23.538,-175.427,5.5
21687,2013-03-28,-28.069,-176.665,5.6
21688,2013-03-30,10.032,126.247,5.5
21689,2013-03-31,-65.552,-177.804,5.6
21690,2013-04-01,39.526,143.167,6
21691,2013-04-02,39.506,143.155,5.5
21692,2013-04-02,-40.445,45.382,5.9
21693,2013-04-05,42.736,131.003,6.3
21694,2013-04-05,-55.800,-124.270,5.5
21695,2013-04-06,42.726,130.976,5.8
21696,2013-04-06,-3.517,138.476,7
21697,2013-04-06,-55.633,-123.207,5.5
21698,2013-04-09,28.428,51.593,6.4
21699,2013-04-10,20.722,122.064,5.8
21700,2013-04-11,19.258,95.623,5.5
21701,2013-04-11,-17.340,175.059,5.7
21702,2013-04-12,34.369,134.828,5.8
21703,2013-04-13,-19.141,169.535,6
21704,2013-04-14,-6.475,154.607,6.6
21705,2013-04-16,-6.589,154.434,5.7
21706,2013-04-16,28.033,61.996,7.7
21707,2013-04-16,-3.214,142.542,6.6
21708,2013-04-17,28.114,62.354,5.6
21709,2013-04-17,-2.768,138.750,5.5
21710,2013-04-17,33.958,139.352,5.6
21711,2013-04-17,38.475,141.630,5.9
21712,2013-04-18,24.924,123.356,5.5
21713,2013-04-18,-34.343,-109.213,5.5
21714,2013-04-19,46.221,150.788,7.2
21715,2013-04-19,-11.976,121.632,5.8
21716,2013-04-19,49.965,157.652,6.1
21717,2013-04-20,30.308,102.888,6.6
21718,2013-04-20,-5.002,152.111,5.7
21719,2013-04-20,-6.292,130.218,5.9
21720,2013-04-20,-54.780,1.173,5.8
21721,2013-04-20,50.099,157.148,6.1
21722,2013-04-21,29.933,138.887,6.1
21723,2013-04-21,51.663,-178.239,5.6
21724,2013-04-22,18.081,-102.182,6
21725,2013-04-22,51.098,179.392,5.5
21726,2013-04-23,-3.898,152.127,6.5
21727,2013-04-24,34.526,70.220,5.5
21728,2013-04-26,-28.681,-178.916,6.1
21729,2013-04-29,35.702,140.979,5.6
21730,2013-04-30,37.592,-24.913,5.9
21731,2013-05-01,33.061,75.863,5.7
21732,2013-05-04,-54.580,-136.737,5.5
21733,2013-05-06,-21.375,-176.295,5.5
21734,2013-05-07,-19.622,175.051,6
21735,2013-05-10,-28.983,-13.229,5.7
21736,2013-05-11,26.560,57.770,6.1
21737,2013-05-11,26.548,57.926,5.5
21738,2013-05-11,-17.965,-175.107,6.4
21739,2013-05-12,26.404,57.522,5.5
21740,2013-05-12,13.476,-91.376,5.8
21741,2013-05-12,26.716,57.765,5.5
21742,2013-05-12,21.941,143.744,5.5
21743,2013-05-14,18.728,145.288,6.8
21744,2013-05-14,0.765,92.399,5.6
21745,2013-05-14,-15.690,-73.330,5.5
21746,2013-05-15,-4.560,152.818,5.7
21747,2013-05-16,-57.511,-6.799,5.6
21748,2013-05-17,-11.066,165.080,5.7
21749,2013-05-18,-53.072,22.073,5.6
21750,2013-05-18,37.739,141.471,6
21751,2013-05-18,26.606,57.785,5.5
21752,2013-05-19,52.340,160.065,6.1
21753,2013-05-20,52.254,160.268,5.5
21754,2013-05-20,-44.866,-80.746,6.4
21755,2013-05-21,52.520,160.362,6
21756,2013-05-21,52.394,160.294,5.9
21757,2013-05-21,52.495,160.142,5.7
21758,2013-05-21,52.346,160.063,5.7
21759,2013-05-21,52.281,160.072,6.1
21760,2013-05-21,52.589,160.636,5.5
21761,2013-05-21,-13.787,-72.263,5.8
21762,2013-05-23,-23.009,-177.232,7.4
21763,2013-05-23,-20.578,-175.759,6.3
21764,2013-05-24,-54.478,158.939,5.6
21765,2013-05-24,40.192,-121.060,5.7
21766,2013-05-24,54.892,153.221,8.3
21767,2013-05-24,53.026,152.995,5.5
21768,2013-05-24,-24.335,-174.922,5.9
21769,2013-05-24,52.235,151.444,6.7
21770,2013-05-25,-7.510,127.916,5.5
21771,2013-05-26,39.956,67.314,5.7
21772,2013-05-27,14.553,53.892,5.9
21773,2013-05-27,9.416,-82.638,5.7
21774,2013-05-27,-54.222,-135.819,5.6
21775,2013-06-01,-23.061,-177.185,5.5
21776,2013-06-01,7.275,124.898,5.6
21777,2013-06-01,-7.034,155.913,5.5
21778,2013-06-02,23.789,121.141,6.2
21779,2013-06-02,7.282,124.928,5.5
21780,2013-06-04,45.379,150.919,5.5
21781,2013-06-05,-11.401,166.299,6.1
21782,2013-06-07,-23.888,179.085,5.9
21783,2013-06-07,24.098,122.671,5.8
21784,2013-06-07,-43.754,-16.182,5.6
21785,2013-06-08,10.644,126.792,5.5
21786,2013-06-08,-22.588,-66.691,5.6
21787,2013-06-13,26.533,128.886,5.6
21788,2013-06-13,-10.004,107.236,6.7
21789,2013-06-15,-33.853,179.402,6
21790,2013-06-15,34.400,25.020,6.2
21791,2013-06-15,11.763,-86.926,6.5
21792,2013-06-16,-56.280,-27.443,5.5
21793,2013-06-16,18.155,-99.203,5.8
21794,2013-06-16,-58.348,158.158,5.7
21795,2013-06-16,34.347,25.159,6
21796,2013-06-17,-36.525,52.413,5.6
21797,2013-06-18,54.263,86.173,5.6
21798,2013-06-19,-3.766,151.400,5.5
21799,2013-06-24,-6.453,148.684,5.7
21800,2013-06-24,-6.446,148.576,5.7
21801,2013-06-24,10.701,-42.594,6.6
21802,2013-06-26,-0.141,125.054,5.5
21803,2013-06-27,1.114,127.130,5.7
21804,2013-06-28,24.090,122.232,5.7
21805,2013-07-02,4.645,96.665,6.1
21806,2013-07-02,-15.727,-173.804,5.5
21807,2013-07-02,4.664,96.650,5.5
21808,2013-07-02,-35.927,-102.964,5.5
21809,2013-07-02,-23.851,-66.516,5.6
21810,2013-07-03,51.618,-167.017,5.8
21811,2013-07-03,1.537,30.894,5.7
21812,2013-07-04,-7.028,155.726,6.1
21813,2013-07-06,-3.269,100.564,6
21814,2013-07-07,-3.917,153.927,7.3
21815,2013-07-07,51.030,-179.908,5.6
21816,2013-07-07,-6.029,149.706,6.6
21817,2013-07-08,-8.803,113.002,5.7
21818,2013-07-08,13.290,-89.172,5.7
21819,2013-07-08,16.707,40.831,5.5
21820,2013-07-09,-3.359,100.458,5.6
21821,2013-07-10,-30.148,-177.466,5.5
21822,2013-07-10,-19.302,-69.248,5.6
21823,2013-07-10,-30.243,-177.535,5.6
21824,2013-07-15,-15.398,-173.090,5.8
21825,2013-07-15,-60.857,-25.070,7.3
21826,2013-07-16,-6.288,154.768,5.9
21827,2013-07-16,-63.378,-62.543,5.7
21828,2013-07-17,-15.657,-71.740,6
21829,2013-07-18,-41.549,174.408,5.5
21830,2013-07-19,-16.757,167.690,5.5
21831,2013-07-19,-30.473,-176.286,5.7
21832,2013-07-19,37.500,141.625,5.5
21833,2013-07-20,-41.638,174.386,5.9
21834,2013-07-21,-41.704,174.337,6.5
21835,2013-07-21,34.512,104.262,5.9
21836,2013-07-22,-46.049,34.780,6.3
21837,2013-07-24,-23.132,-177.222,5.9
21838,2013-07-26,-15.379,167.689,6.1
21839,2013-07-26,-57.915,-23.841,6.3
21840,2013-07-29,-16.971,-177.057,5.5
21841,2013-08-01,-15.244,-173.501,6
21842,2013-08-04,38.213,141.862,5.8
21843,2013-08-04,49.661,-127.429,5.5
21844,2013-08-04,46.993,145.258,5.8
21845,2013-08-06,14.153,-91.596,5.6
21846,2013-08-06,-22.504,173.805,5.8
21847,2013-08-06,-16.858,167.318,5.7
21848,2013-08-06,-16.907,167.373,5.7
21849,2013-08-11,30.046,97.957,5.7
21850,2013-08-12,-7.135,129.809,6
21851,2013-08-12,-30.629,-179.678,6.1
21852,2013-08-12,10.458,-86.935,5.5
21853,2013-08-12,-5.396,-81.927,6.2
21854,2013-08-12,-56.524,-142.321,5.7
21855,2013-08-13,5.773,-78.200,6.7
21856,2013-08-16,-41.734,174.152,6.5
21857,2013-08-16,-41.764,174.117,5.5
21858,2013-08-16,-41.742,174.050,5.9
21859,2013-08-16,-41.669,174.262,5.9
21860,2013-08-17,-34.885,54.093,6.1
21861,2013-08-21,-22.298,171.670,5.7
21862,2013-08-21,16.878,-99.498,6.2
21863,2013-08-23,-22.274,-68.593,5.8
21864,2013-08-24,-22.518,-175.242,5.8
21865,2013-08-25,-33.461,57.045,5.8
21866,2013-08-28,-27.783,179.634,6.2
21867,2013-08-29,-19.350,-179.136,5.7
21868,2013-08-30,-4.441,151.611,5.8
21869,2013-08-30,51.537,-175.230,7
21870,2013-08-30,51.422,-175.178,5.5
21871,2013-08-31,28.243,99.350,5.6
21872,2013-08-31,51.238,-174.941,6
21873,2013-08-31,51.367,-175.285,5.5
21874,2013-09-01,-7.440,128.221,6.5
21875,2013-09-01,-29.033,-176.404,5.7
21876,2013-09-02,42.199,133.666,5.7
21877,2013-09-02,-6.627,155.135,5.9
21878,2013-09-03,51.244,-130.397,6.1
21879,2013-09-03,51.328,-130.220,5.5
21880,2013-09-04,29.938,138.833,6.5
21881,2013-09-04,51.183,-130.225,6
21882,2013-09-04,51.557,-174.767,6.5
21883,2013-09-04,51.449,-174.717,5.8
21884,2013-09-04,51.573,-174.789,5.7
21885,2013-09-04,51.573,-174.854,6
21886,2013-09-05,15.184,-45.232,6
21887,2013-09-05,51.463,-174.583,5.6
21888,2013-09-05,10.599,-86.100,5.9
21889,2013-09-06,-47.045,33.475,5.5
21890,2013-09-06,20.172,122.319,5.9
21891,2013-09-07,14.606,-92.121,6.4
21892,2013-09-09,1.381,122.224,5.6
21893,2013-09-11,-4.547,-104.578,6.1
21894,2013-09-14,51.439,-174.637,5.9
21895,2013-09-15,51.575,-174.716,6.1
21896,2013-09-16,-55.813,-124.156,5.5
21897,2013-09-20,22.934,95.961,5.7
21898,2013-09-21,-7.331,120.011,6.1
21899,2013-09-21,-33.510,-178.023,5.8
21900,2013-09-24,7.371,59.538,5.5
21901,2013-09-24,26.951,65.501,7.7
21902,2013-09-24,27.209,65.567,5.8
21903,2013-09-24,27.313,65.620,5.6
21904,2013-09-24,27.131,65.471,5.5
21905,2013-09-25,-49.959,-113.744,6.1
21906,2013-09-25,-50.031,-113.988,5.5
21907,2013-09-25,-15.839,-74.511,7.1
21908,2013-09-26,14.436,-93.386,5.5
21909,2013-09-28,27.183,65.505,6.8
21910,2013-09-28,-16.551,-173.836,5.5
21911,2013-09-30,-30.926,-178.323,6.5
21912,2013-09-30,49.495,-28.525,5.5
21913,2013-10-01,53.200,152.786,6.7
21914,2013-10-02,11.228,57.590,5.7
21915,2013-10-04,-38.606,78.369,6.4
21916,2013-10-06,12.312,141.691,6
21917,2013-10-06,-36.727,-97.476,6.2
21918,2013-10-08,-58.886,149.041,5.7
21919,2013-10-11,-30.662,-178.484,6.2
21920,2013-10-12,10.905,-62.315,6
21921,2013-10-12,35.514,23.252,6.6
21922,2013-10-12,0.745,122.211,5.5
21923,2013-10-12,-36.736,78.718,5.5
21924,2013-10-13,3.963,95.863,5.6
21925,2013-10-15,9.880,124.117,7.1
21926,2013-10-15,9.833,124.261,5.6
21927,2013-10-15,9.793,123.689,5.7
21928,2013-10-16,-6.446,154.931,6.8
21929,2013-10-19,26.091,-110.321,6.6
21930,2013-10-20,-56.512,-25.693,5.6
21931,2013-10-21,-22.946,-174.712,5.5
21932,2013-10-22,-6.345,154.966,5.5
21933,2013-10-23,-23.007,-177.143,6
21934,2013-10-24,-30.829,-178.217,5.5
21935,2013-10-24,-58.153,-12.796,6.7
21936,2013-10-25,37.156,144.661,7.1
21937,2013-10-25,-19.361,-173.728,5.7
21938,2013-10-25,37.106,144.672,5.5
21939,2013-10-27,37.088,144.573,5.5
21940,2013-10-29,-61.695,154.674,5.9
21941,2013-10-30,-35.439,-73.193,5.8
21942,2013-10-30,-35.314,-73.395,6.2
21943,2013-10-31,23.590,121.437,6.3
21944,2013-10-31,-30.292,-71.522,6.6
21945,2013-11-02,-23.636,-112.596,6
21946,2013-11-02,-19.171,-172.641,6.2
21947,2013-11-02,-19.207,-172.398,5.7
21948,2013-11-03,-5.858,148.854,5.8
21949,2013-11-03,-19.214,-172.533,5.6
21950,2013-11-03,4.657,123.347,5.9
21951,2013-11-03,-57.844,-25.714,5.5
21952,2013-11-07,-22.324,171.545,5.7
21953,2013-11-08,-1.187,67.683,5.5
21954,2013-11-09,-12.027,167.124,5.5
21955,2013-11-09,-28.317,-176.773,5.5
21956,2013-11-09,35.919,139.968,5.6
21957,2013-11-10,-54.928,-130.573,5.6
21958,2013-11-12,54.686,162.302,6.4
21959,2013-11-13,51.548,-178.998,5.8
21960,2013-11-13,-60.281,-47.123,6.1
21961,2013-11-15,41.431,142.177,5.5
21962,2013-11-16,-60.263,-47.062,6.9
21963,2013-11-16,-60.294,-46.427,5.5
21964,2013-11-16,4.208,90.065,5.7
21965,2013-11-16,35.604,140.153,5.5
21966,2013-11-16,-60.347,-46.369,5.5
21967,2013-11-17,-60.274,-46.401,7.7
21968,2013-11-17,-60.478,-45.211,5.8
21969,2013-11-17,-60.526,-44.384,5.7
21970,2013-11-17,-10.329,-11.834,5.5
21971,2013-11-18,34.334,137.048,5.6
21972,2013-11-19,2.640,128.434,6
21973,2013-11-19,8.915,138.533,5.9
21974,2013-11-19,18.475,145.204,6
21975,2013-11-19,-63.294,-164.936,5.7
21976,2013-11-20,12.398,95.148,5.5
21977,2013-11-22,34.457,45.482,5.6
21978,2013-11-22,5.422,92.818,5.5
21979,2013-11-22,34.308,45.611,5.8
21980,2013-11-23,-17.117,-176.545,6.5
21981,2013-11-25,45.561,151.005,6
21982,2013-11-25,-54.027,-54.980,5.6
21983,2013-11-25,-53.945,-55.003,7
21984,2013-11-25,-53.871,-53.911,6
21985,2013-11-25,-12.599,-76.203,5.5
21986,2013-11-26,-5.826,150.763,5.5
21987,2013-11-28,29.320,51.310,5.8
21988,2013-12-01,-7.027,128.379,6.4
21989,2013-12-01,41.683,-126.878,5.5
21990,2013-12-01,2.044,96.826,6
21991,2013-12-02,-21.285,170.315,5.6
21992,2013-12-02,-53.315,25.497,5.5
21993,2013-12-03,6.624,126.175,5.6
21994,2013-12-04,-25.446,178.253,5.7
21995,2013-12-08,44.444,149.167,6
21996,2013-12-13,13.133,-89.090,5.6
21997,2013-12-14,35.654,140.655,5.5
21998,2013-12-16,-58.685,149.346,5.5
21999,2013-12-16,-46.084,165.989,5.8
22000,2013-12-17,-25.509,-70.521,5.5
22001,2013-12-17,-20.707,-178.661,5.7
22002,2013-12-17,20.773,146.790,6.2
22003,2013-12-19,-6.908,128.323,5.7
22004,2013-12-21,35.607,140.650,5.5
22005,2013-12-21,-22.280,171.731,5.5
22006,2013-12-22,-46.449,96.133,5.5
22007,2013-12-22,-46.439,96.015,5.6
22008,2013-12-23,35.688,142.141,5.6
22009,2013-12-23,12.771,143.036,5.8
22010,2013-12-28,-56.433,-142.541,5.6
22011,2013-12-28,36.028,31.310,5.9
22012,2013-12-28,-1.367,-15.171,5.8
22013,2013-12-28,-18.201,-174.320,5.9
22014,2013-12-28,20.755,146.666,5.6
22015,2013-12-29,-5.605,153.986,5.5
22016,2013-12-29,1.300,126.246,5.7
22017,2013-12-31,19.118,120.272,5.7
22018,2014-01-01,-13.863,167.249,6.5
22019,2014-01-04,-20.687,-70.795,5.7
22020,2014-01-04,36.970,143.382,5.5
22021,2014-01-05,4.557,-76.644,5.5
22022,2014-01-07,-4.531,-106.072,5.7
22023,2014-01-08,-20.750,-70.633,5.7
22024,2014-01-09,-11.592,166.524,5.8
22025,2014-01-10,-31.313,-179.573,5.6
22026,2014-01-11,14.644,-92.059,5.5
22027,2014-01-13,19.043,-66.810,6.4
22028,2014-01-16,51.170,-179.225,5.5
22029,2014-01-20,-40.660,175.814,6.1
22030,2014-01-21,-15.144,-174.681,6.1
22031,2014-01-22,-15.109,-174.690,5.5
22032,2014-01-22,-20.487,172.521,5.6
22033,2014-01-23,-7.105,120.315,5.5
22034,2014-01-23,13.356,146.134,5.8
22035,2014-01-23,13.394,146.176,5.7
22036,2014-01-25,-7.986,109.265,6.1
22037,2014-01-26,38.208,20.453,6.1
22038,2014-01-26,38.289,20.565,5.6
22039,2014-01-27,-19.259,-63.919,5.6
22040,2014-01-29,-9.595,161.228,5.6
22041,2014-01-29,-18.509,-69.374,5.6
22042,2014-02-01,-56.827,-27.339,6.1
22043,2014-02-01,-11.467,166.280,5.7
22044,2014-02-02,-32.908,-177.881,6.5
22045,2014-02-03,38.264,20.390,6
22046,2014-02-03,-4.898,153.740,5.6
22047,2014-02-03,-7.192,128.172,5.8
22048,2014-02-05,-61.394,154.454,5.9
22049,2014-02-05,-20.395,169.257,5.5
22050,2014-02-06,-11.549,166.403,5.5
22051,2014-02-07,-15.069,167.372,6.5
22052,2014-02-08,-60.426,-45.191,5.7
22053,2014-02-09,-5.965,154.435,6
22054,2014-02-10,-8.208,124.528,5.5
22055,2014-02-12,35.905,82.586,6.9
22056,2014-02-12,35.822,82.467,5.7
22057,2014-02-12,-22.354,-68.813,5.6
22058,2014-02-12,-20.625,169.853,5.6
22059,2014-02-14,-22.955,-114.330,5.6
22060,2014-02-17,18.529,120.431,5.5
22061,2014-02-18,-34.798,-179.418,5.6
22062,2014-02-18,14.668,-58.927,6.5
22063,2014-02-18,-4.923,153.776,5.8
22064,2014-02-18,-14.165,-75.600,5.9
22065,2014-02-22,-60.244,-47.275,5.5
22066,2014-02-24,4.131,62.877,5.6
22067,2014-02-24,4.133,62.633,5.6
22068,2014-02-24,4.059,62.600,5.5
22069,2014-02-24,4.225,62.523,5.5
22070,2014-02-26,53.605,-171.821,6.1
22071,2014-03-02,12.556,-87.688,6.2
22072,2014-03-02,-6.286,154.844,5.8
22073,2014-03-02,27.431,127.367,6.5
22074,2014-03-02,14.183,-93.154,6
22075,2014-03-04,-33.605,-71.957,5.7
22076,2014-03-05,-14.738,169.823,6.3
22077,2014-03-05,-14.795,167.255,5.6
22078,2014-03-05,-5.752,154.121,5.6
22079,2014-03-07,-28.152,-176.644,5.7
22080,2014-03-09,1.658,-79.354,5.6
22081,2014-03-10,16.041,-98.336,5.8
22082,2014-03-10,40.829,-125.134,6.8
22083,2014-03-10,-5.480,147.955,5.9
22084,2014-03-11,-60.862,-19.978,6.4
22085,2014-03-11,-3.086,148.553,6.1
22086,2014-03-12,-23.593,-175.086,5.6
22087,2014-03-13,33.684,131.825,6.3
22088,2014-03-13,41.904,-126.898,5.5
22089,2014-03-14,7.763,94.313,5.5
22090,2014-03-14,-53.511,25.238,5.5
22091,2014-03-15,-14.085,-76.311,6.1
22092,2014-03-15,-5.575,-80.971,6.3
22093,2014-03-16,-19.981,-70.702,6.7
22094,2014-03-17,-20.017,-70.884,6.4
22095,2014-03-17,-53.168,-32.316,5.8
22096,2014-03-18,-19.926,-70.796,5.8
22097,2014-03-19,-5.298,152.906,5.8
22098,2014-03-19,24.109,122.261,5.8
22099,2014-03-19,-27.884,-177.129,5.8
22100,2014-03-19,-60.731,-25.329,5.5
22101,2014-03-20,-5.251,152.790,5.6
22102,2014-03-20,-5.188,152.834,5.8
22103,2014-03-21,7.745,94.334,6.4
22104,2014-03-21,7.542,94.270,5.5
22105,2014-03-22,-19.763,-70.874,6.2
22106,2014-03-22,-19.716,-70.952,5.6
22107,2014-03-23,-20.674,-178.811,5.9
22108,2014-03-23,-19.690,-70.854,6.3
22109,2014-03-24,-19.824,-70.765,5.7
22110,2014-03-24,-19.829,-70.882,5.6
22111,2014-03-24,-19.593,-70.821,5.7
22112,2014-03-26,-26.169,179.288,6.3
22113,2014-03-26,28.190,131.511,5.5
22114,2014-03-27,-12.099,166.589,6
22115,2014-03-27,-29.165,-68.746,5.7
22116,2014-03-28,11.649,-86.553,5.6
22117,2014-03-28,-17.054,-176.779,5.5
22118,2014-03-29,-0.848,-21.920,5.9
22119,2014-03-31,-19.511,-69.174,5.6
22120,2014-03-31,-8.303,146.984,5.6
22121,2014-04-01,-19.610,-70.769,8.2
22122,2014-04-01,-19.893,-70.946,6.9
22123,2014-04-01,-19.493,-70.166,5.8
22124,2014-04-02,-19.783,-70.719,5.7
22125,2014-04-02,-19.548,-70.727,5.6
22126,2014-04-02,-19.703,-70.945,5.6
22127,2014-04-02,-20.076,-70.833,5.5
22128,2014-04-02,7.940,-82.340,6
22129,2014-04-02,39.165,141.805,5.5
22130,2014-04-03,-20.311,-70.576,6.5
22131,2014-04-03,-20.571,-70.493,7.7
22132,2014-04-03,-20.747,-70.531,5.5
22133,2014-04-03,-20.640,-70.733,5.5
22134,2014-04-03,-20.797,-70.587,6.4
22135,2014-04-03,-5.242,102.280,5.7
22136,2014-04-04,-20.643,-70.654,6.3
22137,2014-04-04,-10.537,161.703,6
22138,2014-04-04,37.283,23.871,5.6
22139,2014-04-05,-32.800,-71.580,5.6
22140,2014-04-07,-20.127,-70.851,5.7
22141,2014-04-08,-20.512,-70.923,5.6
22142,2014-04-09,-49.854,-114.280,5.6
22143,2014-04-10,-19.244,-173.371,5.8
22144,2014-04-10,12.403,-86.378,6.1
22145,2014-04-11,-20.659,-70.647,6.2
22146,2014-04-11,-6.586,155.049,7.1
22147,2014-04-11,-6.788,154.950,6.5
22148,2014-04-11,-6.880,154.975,5.7
22149,2014-04-11,-6.720,154.963,5.7
22150,2014-04-11,11.642,-85.878,6.6
22151,2014-04-12,-7.103,155.238,6.1
22152,2014-04-12,-7.180,155.049,5.8
22153,2014-04-12,-11.270,162.148,7.6
22154,2014-04-12,-11.368,162.237,5.8
22155,2014-04-13,-11.275,161.990,5.6
22156,2014-04-13,-11.294,161.978,5.7
22157,2014-04-13,-20.566,-70.747,5.5
22158,2014-04-13,-11.463,162.051,7.4
22159,2014-04-13,-11.472,162.391,5.7
22160,2014-04-13,-11.210,161.928,5.6
22161,2014-04-13,-11.128,162.052,6.6
22162,2014-04-14,-11.240,161.876,5.8
22163,2014-04-14,-11.305,161.818,5.6
22164,2014-04-15,-53.497,8.722,6.8
22165,2014-04-15,-36.087,-101.243,5.6
22166,2014-04-17,4.516,122.935,5.8
22167,2014-04-17,-55.044,-129.531,5.6
22168,2014-04-17,-62.871,155.743,6.2
22169,2014-04-18,-11.139,164.814,6.1
22170,2014-04-18,17.397,-100.972,7.2
22171,2014-04-18,67.719,-162.668,5.6
22172,2014-04-18,-62.779,155.519,5.8
22173,2014-04-19,-6.656,155.087,6.6
22174,2014-04-19,-6.755,155.024,7.5
22175,2014-04-19,-7.017,154.716,5.8
22176,2014-04-19,-6.952,154.813,5.6
22177,2014-04-19,-20.028,-70.920,5.8
22178,2014-04-19,-6.978,155.012,5.5
22179,2014-04-20,-7.165,155.335,6.2
22180,2014-04-20,-26.555,-115.022,5.9
22181,2014-04-20,-6.832,154.546,5.8
22182,2014-04-21,-6.224,154.435,5.6
22183,2014-04-21,-6.631,154.747,5.6
22184,2014-04-24,49.639,-127.732,6.5
22185,2014-04-24,-24.006,-176.667,5.9
22186,2014-04-26,-56.400,-143.777,5.7
22187,2014-04-26,-20.752,-174.707,6.1
22188,2014-04-30,-1.167,-13.458,5.7
22189,2014-05-01,-21.454,170.355,6.6
22190,2014-05-01,1.962,97.967,5.9
22191,2014-05-02,-18.601,-175.395,5.6
22192,2014-05-02,-3.815,127.401,5.7
22193,2014-05-02,37.852,144.234,5.6
22194,2014-05-03,67.630,-162.207,5.5
22195,2014-05-03,22.276,144.012,5.6
22196,2014-05-04,-24.611,179.086,6.6
22197,2014-05-04,-25.807,178.240,6.3
22198,2014-05-04,34.912,139.419,6
22199,2014-05-05,19.656,99.670,6.1
22200,2014-05-06,-36.170,-97.054,6.3
22201,2014-05-07,-6.960,154.901,6
22202,2014-05-08,17.235,-100.746,6.4
22203,2014-05-09,-18.962,-175.536,5.9
22204,2014-05-10,17.219,-100.812,6
22205,2014-05-10,60.004,-152.132,5.6
22206,2014-05-11,-3.434,146.111,5.9
22207,2014-05-11,-47.854,99.689,5.8
22208,2014-05-11,-13.883,167.240,5.6
22209,2014-05-12,-49.940,-114.800,6.5
22210,2014-05-13,7.210,-82.305,6.5
22211,2014-05-14,-22.724,-66.441,5.6
22212,2014-05-14,6.451,144.924,6.1
22213,2014-05-15,6.426,144.936,6.3
22214,2014-05-15,9.383,122.060,6.3
22215,2014-05-16,-22.533,172.998,5.5
22216,2014-05-16,17.086,-60.365,5.9
22217,2014-05-16,-23.446,-68.539,5.5
22218,2014-05-17,-19.987,-70.897,5.6
22219,2014-05-17,-54.247,-146.685,5.7
22220,2014-05-17,-56.245,-27.534,5.5
22221,2014-05-18,-14.668,-175.530,5.7
22222,2014-05-18,4.249,92.757,6
22223,2014-05-18,-21.304,169.845,5.6
22224,2014-05-18,-14.805,-175.903,5.6
22225,2014-05-18,3.151,93.861,5.5
22226,2014-05-18,-4.417,-105.942,5.8
22227,2014-05-19,-4.772,-105.548,5.5
22228,2014-05-19,-57.033,-25.149,5.7
22229,2014-05-21,23.755,121.501,5.6
22230,2014-05-21,17.121,-95.073,5.8
22231,2014-05-21,18.201,88.038,6
22232,2014-05-22,-55.397,-28.277,5.5
22233,2014-05-23,24.974,97.844,5.8
22234,2014-05-23,18.949,145.045,5.7
22235,2014-05-23,45.010,-27.837,5.5
22236,2014-05-24,16.526,-98.141,5.7
22237,2014-05-24,40.289,25.389,6.9
22238,2014-05-24,0.686,-26.323,5.9
22239,2014-05-28,18.045,-68.351,5.8
22240,2014-05-30,25.000,97.845,5.9
22241,2014-05-30,-55.306,-128.581,5.5
22242,2014-05-30,9.386,126.473,5.7
22243,2014-05-30,-21.302,-69.999,5.6
22244,2014-05-31,18.788,-107.469,6.2
22245,2014-06-01,2.017,89.776,5.7
22246,2014-06-03,-54.966,-129.623,5.6
22247,2014-06-04,59.027,-136.748,5.7
22248,2014-06-05,-29.150,-112.483,5.9
22249,2014-06-06,-14.864,-175.001,5.5
22250,2014-06-07,67.725,-162.375,5.5
22251,2014-06-07,40.373,51.574,5.5
22252,2014-06-07,50.683,157.066,5.5
22253,2014-06-13,-46.029,-13.884,5.8
22254,2014-06-14,36.454,70.717,5.6
22255,2014-06-14,-10.123,91.092,6.5
22256,2014-06-14,39.438,140.988,5.5
22257,2014-06-15,36.604,141.724,5.5
22258,2014-06-15,37.096,141.114,5.6
22259,2014-06-16,1.644,-79.256,5.7
22260,2014-06-16,67.697,-162.612,5.7
22261,2014-06-19,-19.975,-70.945,5.7
22262,2014-06-19,-13.559,166.828,6.2
22263,2014-06-19,-19.841,-70.870,5.8
22264,2014-06-20,-19.803,-70.922,5.6
22265,2014-06-20,-19.810,-71.004,5.8
22266,2014-06-23,-29.977,-177.725,6.9
22267,2014-06-23,-29.938,-177.516,6.5
22268,2014-06-23,-29.941,-177.607,6.7
22269,2014-06-23,51.849,178.735,7.9
22270,2014-06-23,51.825,178.477,5.7
22271,2014-06-23,-30.170,-177.188,5.6
22272,2014-06-23,51.956,178.456,6
22273,2014-06-23,51.936,178.429,6
22274,2014-06-23,-30.152,-177.573,5.6
22275,2014-06-23,-29.967,-177.249,5.9
22276,2014-06-23,51.959,178.584,6
22277,2014-06-24,51.909,178.444,5.8
22278,2014-06-24,52.205,176.698,6.3
22279,2014-06-24,52.249,176.461,5.7
22280,2014-06-29,24.388,142.628,6.2
22281,2014-06-29,-55.470,-28.367,6.9
22282,2014-06-29,-55.407,-28.106,5.8
22283,2014-06-29,-55.358,-28.108,6
22284,2014-06-29,-14.780,-175.259,6.4
22285,2014-06-29,-14.983,-175.510,6.7
22286,2014-06-29,-15.353,-175.660,5.9
22287,2014-06-30,0.054,-17.343,5.6
22288,2014-06-30,28.340,138.844,6.2
