YEAR,MONTH,DAY,COUNTRY,LATITUDE,LONGITUDE,DISTANCE_FROM_SOURCE,MAXIMUM_HEIGHT
1703,12,30,JAPAN,35.046089,139.073589,77,5
1703,12,30,JAPAN,35.62,139.73,103,2
1703,12,30,JAPAN,34.983,139.85,32,5.6
1703,12,30,JAPAN,35.7,140.85,147,4
1703,12,30,JAPAN,35.54,140.02,96,10.5
1703,12,30,JAPAN,35.693,139.983,112,2
1703,12,30,JAPAN,35.53,140.42,108,
1703,12,30,JAPAN,35.671,139.889,108,2
1703,12,30,JAPAN,34.6333,138.8833,84,5.3
1703,12,30,JAPAN,35.133,139.85,48,6.5
1703,12,30,JAPAN,36.333,140.583,195,7.3
1703,12,30,JAPAN,34.917,139.817,24,
1703,12,30,JAPAN,35.017,138.883,91,2
1703,12,30,JAPAN,,,,4
1703,12,30,JAPAN,35.1833,140.3667,75,8
1703,12,30,JAPAN,35.309,139.55,71,
1703,12,30,JAPAN,35.317,139.367,79,4
1703,12,30,JAPAN,35.02,139.05,77,5
1703,12,30,JAPAN,35.17,140.33,71,4
1703,12,30,JAPAN,34.6833,139.4333,34,10
1703,12,30,JAPAN,34.783,139.383,39,10
1703,12,30,JAPAN,,,,10
1703,12,30,JAPAN,35.089,139.069,79,5
1703,12,30,JAPAN,34.9,139.85,23,
1704,1,,JAPAN,,,,
1704,,,JAPAN,33.58,135.95,5,
1704,,,JAPAN,33.683,135.983,9,
1705,11,26,CHILE,-18.48,-70.33,19,
1706,5,5,SPAIN,28.375,-16.763889,17,
1707,7,20,ITALY,40.83,14.25,,
1707,10,28,JAPAN,33.62,134.37,61,
1707,10,28,JAPAN,,,,
1707,10,28,JAPAN,,,,
1707,10,28,JAPAN,33.67,134.417,63,
1707,10,28,JAPAN,33.217,132.57,208,
1707,10,28,JAPAN,33.67,134.6,55,
1707,10,28,JAPAN,33.452,133.45,129,
1707,10,28,JAPAN,33.55,133.7,109,
1707,10,28,JAPAN,33.55,133.55,122,
1707,10,28,JAPAN,34.04,131.5,320,
1707,10,28,JAPAN,33.1,139.77,463,
1707,10,28,JAPAN,34.05,135.18,101,
1707,10,28,JAPAN,33.83,132.7,207,
1707,10,28,JAPAN,34.83,138.58,393,
1707,10,28,JAPAN,34.483,136.817,235,11.5
1707,10,28,JAPAN,33.367,133.283,142,
1707,10,28,JAPAN,33.51,133.44,131,20
1707,10,28,JAPAN,34.77,137.37,294,
1707,10,28,JAPAN,35,137.25,302,
1707,10,28,JAPAN,33.267,134.167,59,6.5
1707,10,28,JAPAN,34.8,139,426,
1707,10,28,JAPAN,34.5,135.33,153,
1707,10,28,JAPAN,34.63,138.18,350,5.5
1707,10,28,JAPAN,34.667,138.95,416,3.6
1707,10,28,JAPAN,34.967,138.383,384,
1707,10,28,JAPAN,33.333,133.25,145,25.7
1707,10,28,JAPAN,33.567,134.317,61,
1707,10,28,JAPAN,33.5,133.567,119,24
1707,10,28,JAPAN,33.767,134.583,66,
1707,10,28,JAPAN,34.083,136.2,147,
1707,10,28,JAPAN,34.3,136.7,104,11
1708,2,13,JAPAN,34.73,137.22,84,
1708,2,13,JAPAN,34.5,136.73,61,
1708,2,13,JAPAN,34.6,136.8,69,
1708,2,13,JAPAN,35.15,139.8,287,
1708,11,28,INDONESIA,-3.617,128.25,14,
1708,11,28,INDONESIA,-3.683,128.187,4,
1710,3,6,INDONESIA,-4.529,129.9,0,
1710,4,6,CHINA,27.75,111.6,6,2
1711,9,5,INDONESIA,-3.683,128.187,97,1.2
1711,9,5,INDONESIA,-3.617,128.25,94,
1711,12,20,JAPAN,34.333,134.05,6,2
1714,6,30,ITALY,40.83,14.25,15,
1714,8,4,MYANMAR (BURMA),21.85,95.967,0,
1715,12,29,JAPAN,33.3,131.5,19,
1716,9,24,PHILIPPINES,13.9,120.926,13,
1716,,,JAPAN,34.73,139.4,0,
1718,10,5,JAPAN,34.4,136.9,,
1721,3,24,SPAIN,,,,
1721,,,TAIWAN,22.99,120.16,4,
1722,9,24,JAPAN,35.127,136.909,,
1722,10,,INDONESIA,-6.174,106.829,0,
1723,2,18,GREECE,38.7,20.578,23,
1723,3,28,ITALY,40.83,14.25,,
1725,3,27,PERU,-16.623,-72.711,3,
1726,4,1,JAPAN,36.08,136.49,50,
1726,9,1,ITALY,38.1166666,13.366666,1,
1726,,,VENEZUELA,10.633,-64.3,0,
1726,,,VENEZUELA,10.633,-64.3,0,
1727,7,4,ITALY,,,,
1730,3,23,ITALY,,,,
1730,7,8,CHILE,-36.733,-72.983,490,
1730,7,8,CHILE,-39.8,-73.233,827,
1730,7,8,JAPAN,38.271389,141.523611,16975,
1730,7,8,CHILE,-33.033,-71.633,61,
1730,7,8,CHILE,-36.683,-73.1,488,
1730,7,8,CHILE,-39.867,-73.431,837,
1730,7,8,PERU,-12.05,-77.15,2347,
1730,7,8,CHILE,-29.95,-71.3353,284,
1730,7,8,CHILE,-29.9833,-70.9167,285,
1731,3,20,ITALY,,,,
1731,3,20,ITALY,,,,
1731,3,20,ITALY,,,,
1731,10,7,JAPAN,37.4,141,,
1732,2,25,MEXICO,16.833,-99.917,4,3
1732,11,,GREECE,39.5,20,0,
1732,12,4,JAPAN,35.53,140.42,50,2
1732,,,JAPAN,33.1,139.767,0,2
1732,,,JAPAN,34.7,138.95,193,
1735,12,27,PHILIPPINES,15.7594,121.5608,16,
1737,10,11,INDIA,,,,
1737,10,16,USA,63.8,-164.8,2581,12.19
1737,10,16,USA,51.378,179.302,1478,15.24
1737,10,16,RUSSIA,50.867,156.67,97,32
1737,10,17,RUSSIA,52.5,156.4,191,
1737,10,17,RUSSIA,55,166.2,698,64
1737,10,17,RUSSIA,52.97,158.5,211,32
1737,10,17,RUSSIA,50.75,156.33,123,27
1738,7,19,GREECE,36.73,24.42,8,
1741,1,31,GREECE,36.167,28,45,
1741,8,29,JAPAN,40.8036,140.26,107,
1741,8,29,JAPAN,41.45,140.0394,56,
1741,8,29,JAPAN,42.1333,139.9833,87,
1741,8,29,JAPAN,38,138.5,396,90
1741,8,29,JAPAN,41.4,140.2,70,9
1741,8,29,JAPAN,41.51,139.37,1,10
1742,1,16,ITALY,43.55,10.31,10,
1742,11,19,ITALY,,,,
1743,2,20,ITALY,,,,
1744,,,PHILIPPINES,18.231,120.86,138,
1746,10,28,PERU,-12.089722,-77.223889,11,
1746,10,28,PERU,-14.828889,-74.943611,398,
1746,10,29,MEXICO,16.833,-99.917,4064,
1746,10,29,PERU,-12.05,-77.15,8,24
1746,10,29,PERU,-11.567,-77.275,48,
1746,10,29,PERU,-8.95,-78.62,373,
1746,10,29,PERU,-11.617,-77.25,43,
1746,10,29,PERU,-8.417,-78.917,440,
1746,10,29,PERU,-11.107,-77.61,109,
1746,10,29,CHILE,-36.733,-72.983,2784,
1746,10,29,PERU,-13.71,-76.22,218,
1746,10,29,PERU,-14.942,-75.494,376,
1747,3,,JAPAN,33.1,139.77,3,
1747,3,,JAPAN,34.8,139,203,
1747,,,PHILIPPINES,13.6192,123.1814,3,
1748,5,14,GREECE,38.253,22.083,5,
1749,8,12,PHILIPPINES,14.1,121.1167,17,
1750,12,17,CROATIA,,,,
1750,,,VENEZUELA,10.483,-64.2,26,
1751,5,20,JAPAN,37.1833,138.25,13,2
1751,5,25,JAPAN,38.9,141.57,16999,2
1751,5,25,JAPAN,38.271389,141.523611,16994,2
1751,5,25,CHILE,-33.033,-71.633,458,
1751,5,25,PERU,-12.05,-77.15,2806,
1751,5,25,JAPAN,39.35,141.917,16975,2
1751,5,25,CHILE,-33.617,-78.833,649,
1751,5,25,CHILE,-36.733,-72.983,30,3.5
1751,7,24,JAPAN,38.28,141.52,,
1751,7,24,JAPAN,38.906,141.575,,
1751,10,18,DOMINICAN REPUBLIC,18.483,-70.733,4,
1751,10,18,DOMINICAN REPUBLIC,18.767,-69.033,178,
1751,10,18,DOMINICAN REPUBLIC,18.5,-69.95,79,
1751,11,21,ITALY,44.398,8.95,67,
1752,7,21,SYRIA,35.517,35.783,,
1754,4,,TAIWAN,25.172,121.4429,15,
1754,8,18,INDONESIA,-3.6,128.417,14,
1754,8,18,INDONESIA,-3.7,128.2,40,
1754,8,18,INDONESIA,-3.567,128.65,18,
1754,9,1,MEXICO,16.833,-99.917,76,4
1754,9,7,INDONESIA,-3.6,128.417,14,
1754,11,15,PHILIPPINES,13.9,120.926,13,
1755,10,4,USA,43.5,-78,0,1.52
1755,11,1,MOROCCO,30.28,-9.55,749,
1755,11,1,MOROCCO,35.8,-5.833,396,15.2
1755,11,1,SPAIN,,,,
1755,11,1,PORTUGAL,37.033333,-7.916667,185,
1755,11,1,MARTINIQUE (FRENCH TERRITORY),14.6,-61.01,5601,0.9
1755,11,1,MARTINIQUE (FRENCH TERRITORY),14.6,-61.083,5608,
1755,11,1,MARTINIQUE (FRENCH TERRITORY),14.735,-60.96,5588,
1755,11,1,GUADELOUPE (FRENCH TERRITORY),16.224,-61.382,5528,3.2
1755,11,1,PORTUGAL,37.1,-8.667,119,11
1755,11,1,ALGERIA,35.7,-0.65,850,
1755,11,1,PORTUGAL,32.72,-16.76,779,
1755,11,1,NETHERLANDS,52.3,4.5,2044,
1755,11,1,SPAIN,35.89,-5.32,437,2
1755,11,1,UK,50.365,-4.15,1558,
1755,11,1,MARTINIQUE (FRENCH TERRITORY),14.737,-60.963,5588,1.2
1755,11,1,MARTINIQUE (FRENCH TERRITORY),14.72,-60.93,5587,
1755,11,1,BRAZIL,,,,
1755,11,1,PORTUGAL,,,,
1755,11,1,BERMUDA (UK TERRITORY),32.3666,-64.7,4961,
1755,11,1,UK,51.208,-4.112,1647,
1755,11,1,SAINT MARTIN (FRENCH AND DUTCH TERRITORIES),18.083,-63.083,5561,4.5
1755,11,1,UK,52.95,0.5,1952,
1755,11,1,UK,55.9833,-3.4,2169,0.45
1755,11,1,UK,59,-3,2499,
1755,11,1,NETHERLANDS,53.05,5.75,2162,
1755,11,1,FINLAND,60.45,22.25,3454,
1755,11,1,UK,50.07,-5.565,1496,3.08
1755,11,1,UK,50.217,-5.45,1514,
1755,11,1,PORTUGAL,32.8,-17,791,15.2
1755,11,1,FRANCE,49.5,0.1,1610,
1755,11,1,SPAIN,36.533,-6.3,334,18.3
1755,11,1,PORTUGAL,37.025,-8.9944,89,9.1
1755,11,1,NORWAY,,,,
1755,11,1,FRANCE,44.833,-0.567,1176,
1755,11,1,UK,50.7667,-1.0833,1687,
1755,11,1,UK,50.7,-1.483,1667,1.82
1755,11,1,IRELAND,51.75,-8.25,1646,
1755,11,1,UK,51.5,0.467,1811,
1755,11,1,UK,53.167,-0.333,1948,
1755,11,1,UK,52.667,1,1942,
1755,11,1,UK,53.75,-0.333,2006,1.82
1755,11,1,AZORES (PORTUGAL),38.72,-27.22,1522,14.6
1755,11,1,PORTUGAL,41.15,-8.65,476,1
1755,11,1,PORTUGAL,38.45333,-8.8833,189,
1755,11,1,PORTUGAL,38.443,-9.1,179,
1755,11,1,BRAZIL,-6.9,-34.868889,5526,
1755,11,1,SABA (DUTCH TERRITORY),17.633333,-63.233333,5602,6.4
1755,11,1,MARTINIQUE (FRENCH TERRITORY),14.74,-61.18,5607,1.8
1755,11,1,PORTUGAL,37.13,-8.59,126,9.1
1755,11,1,PORTUGAL,37.01,-8.94,94,9.1
1755,11,1,BARBADOS,13.083,-59.617,5583,1.5
1755,11,1,AZORES (PORTUGAL),38.66,-27.33,1531,
1755,11,1,PORTUGAL,40.15,-8.86,364,
1755,11,1,PORTUGAL,33.06,-16.31,722,
1755,11,1,PORTUGAL,37.088,-8.25,156,
1755,11,1,PORTUGAL,39.353,-9.39,267,
1755,11,1,MOROCCO,,,,
1755,11,1,ANTIGUA AND BARBUDA,17.12,-61.78,5506,3.7
1755,11,1,PORTUGAL,38.68333,-9.316667,197,15.2
1755,11,1,MARTINIQUE (FRENCH TERRITORY),14.619,-60.89,5590,
1755,11,1,UK,50.35,-3.583,1571,
1755,11,1,IRELAND,51.7,-8.533,1639,1.7
1755,11,1,UK,51.633,-3.95,1696,
1755,11,1,CANADA,48.7,-53.083,3689,
1755,11,1,AZORES (PORTUGAL),38.533,-28.633,1644,1.5
1755,11,1,AZORES (PORTUGAL),38.65,-27.12,1513,2
1755,11,1,AZORES (PORTUGAL),38.73,-27.07,1509,
1755,11,1,CUBA,20,-75.817,6576,
1755,11,1,UK,54.77,-1.57,2078,
1755,11,1,UK,50.4,-4.117,1562,0.62
1755,11,1,UK,50.167,-5.417,1510,2.13
1755,11,1,UK,50.033,-5.417,1495,1.82
1755,11,1,UK,50.1,-5.5536,1500,3.08
1755,11,1,UK,50.117,-5.55,1502,2.44
1755,11,1,PORTUGAL,32.64,-16.94,798,5.6
1755,11,1,DOMINICA,15.567,-61.45,5577,3.7
1755,11,1,SPAIN,36.15,-5.35,426,2.1
1755,11,1,HAITI,18.55,-72.333,6352,
1755,11,1,DOMINICAN REPUBLIC,19.217,-69.317,6045,3.7
1755,11,1,BRAZIL,-8.76,-35.1,5723,
1755,11,1,BRAZIL,-7.748,-34.824,5609,
1755,11,1,SPAIN,37.25,-6.95,272,
1755,11,1,MOROCCO,32.3,-9.33,526,15.2
1755,11,5,UK,54.68,-1.21,0,0.9
1755,11,18,SAINT MARTIN (FRENCH AND DUTCH TERRITORIES),18.083,-63.083,2822,
1755,11,18,USA,42.633,-70.633,28,
1756,2,27,UK,51.208,-4.112,1,1.8
1756,10,22,ITALY,,,,
1757,7,7,AZORES (PORTUGAL),38.65,-28.08,0,
1757,7,7,AZORES (PORTUGAL),38.466,-28.3,28,
1757,7,7,AZORES (PORTUGAL),39.05,-28.05,45,
1757,7,15,UK,50.116,-5.683,50,
1757,8,24,INDONESIA,-6.174,106.829,27,0.5
1759,10,30,ISRAEL,32.924,35.073,41,8
1760,1,21,DENMARK,56.05,12.63,,
1760,6,16,ITALY,40.83,14.25,,
1761,3,31,UK,50.483,-4.667,1902,1.8
1761,3,31,UK,54.72,-5.73,2319,1.2
1761,3,31,AZORES (PORTUGAL),38.717,-27.217,1351,
1761,3,31,SPAIN,42.883,-9.266,987,
1761,3,31,UK,57.15,-4.683,2596,0.6
1761,3,31,UK,50.116,-5.55,1840,1.8
1761,3,31,UK,50.1,-5.5536,1838,1.8
1761,3,31,IRELAND,52.066,-7.583,2001,
1761,3,31,IRELAND,52.166,-6.95,2023,
1761,3,31,IRELAND,52.4,-6.933,2049,
1761,3,31,NETHERLANDS,52.35,4.9,2442,
1761,3,31,SPAIN,37.216,-7.4,588,
1761,3,31,SPAIN,36.6,-6.233,655,
1761,3,31,SPAIN,36.533,-6.3,647,
1761,3,31,SPAIN,41.416,2.166,1533,
1761,3,31,BARBADOS,13.167,-59.533,5236,1.2
1761,3,31,UK,49.916,-6.316,1799,1.2
1761,3,31,UK,50.033,-5.417,1835,1.8
1761,3,31,IRELAND,51.666,-8.52,1943,0.6
1761,3,31,PORTUGAL,38.68333,-9.31666,570,2.4
1761,3,31,AZORES (PORTUGAL),38.583,-28.7,1472,
1761,3,31,PORTUGAL,32.633,-16.883,415,
1762,4,2,BANGLADESH,23.71,90.408,251,1.83
1762,4,2,MYANMAR (BURMA),18.8,93.667,396,
1762,4,2,INDIA,22.5,88.333,382,1.83
1762,9,27,UK,51.5,0.1,0,3
1762,10,31,JAPAN,35.02,139.05,344,
1763,1,29,JAPAN,40.4,141.733,50,
1763,1,29,JAPAN,40.183,141.8,71,5
1763,1,29,JAPAN,41.783,140.733,152,
1763,1,29,JAPAN,40.533,141.533,49,5
1763,3,11,JAPAN,40.533,141.533,97,
1763,3,15,JAPAN,40.5217,141.5097,46,
1763,9,12,INDONESIA,-4.533,129.9,164,9
1763,9,12,INDONESIA,-3.45,129.5,289,
1763,9,18,UK,50.6,-2.45,1,3
1765,5,,CHINA,23.13,113.33,8,9
1765,7,23,SWEDEN,65.32,21.5,16,1.2
1765,,,CHILE,-33.05,-71.616667,0,
1766,3,8,JAPAN,40.83,140.73,8,
1766,3,8,JAPAN,40.83,140.75,9,
1766,3,8,JAPAN,35.75,140.867,573,
1766,5,22,TURKEY,41.019,28.965,25,
1766,6,12,JAMAICA,18.3,-76.7,189,
1766,10,21,VENEZUELA,9.25,-61.5,323,
1767,4,24,MARTINIQUE (FRENCH TERRITORY),14.74,-61.18,42,
1767,4,24,BARBADOS,13.167,-59.533,210,
1767,9,5,BELGIUM,51.22,2.92,,1.5
1767,9,5,IRELAND,53.333,-6.25,,1.5
1767,11,22,CHINA,22.2,113.55,0,
1767,,,USA TERRITORY,14,143.3,0,
1768,6,22,PAPUA NEW GUINEA,-4.83,152.87,8,
1768,7,22,JAPAN,26.25,127.31,20,1.2
1769,8,29,JAPAN,31.67,129.67,231,
1770,6,3,HAITI,18.55,-72.333,7,
1770,6,3,HAITI,18.57,-72.35,9,
1770,6,3,HAITI,19,-73.5,138,
1770,6,3,HAITI,18.77,-72.52,38,
1770,12,,PHILIPPINES,14.55,121,6,
1770,,,INDONESIA,-4.51,102.97,121,
1771,4,24,JAPAN,24.44,123,141,
1771,4,24,JAPAN,,,,46.7
1771,4,24,JAPAN,24.0667,123.7833,53,
1771,4,24,JAPAN,24.339,124.175,40,
1771,4,24,JAPAN,24.333,124.167,39,15
1771,4,24,JAPAN,26.25,127.31,393,
1771,4,24,JAPAN,26.3,126.8,359,
1771,4,24,JAPAN,24.336,124.175,39,
1771,4,24,JAPAN,24.72,125.3,129,
1771,4,24,JAPAN,,,,
1771,4,24,JAPAN,,,,
1771,4,24,JAPAN,,,,
1771,4,24,JAPAN,,,,
1771,4,24,JAPAN,,,,
1771,4,24,JAPAN,24.3,123.9,53,
1771,4,24,JAPAN,24.732,125.354,134,
1771,4,24,JAPAN,,,,
1771,4,24,JAPAN,24.79,125.26,131,12
1771,4,24,JAPAN,24.35,123.98,51,
1771,4,24,JAPAN,24.25,124,41,
1771,4,24,JAPAN,24.85,125.2,131,
1771,4,24,JAPAN,24.34,124.085,44,
1771,4,24,JAPAN,,,,
1771,4,24,JAPAN,24.64,124.7,82,
1771,4,24,JAPAN,,,,
1771,4,24,JAPAN,,,,56.5
1771,4,24,JAPAN,,,,32.7
1771,4,24,JAPAN,24.35,124.217,40,85.4
1771,4,24,JAPAN,,,,44.2
1771,4,24,JAPAN,,,,9.2
1771,4,24,JAPAN,,,,60
1771,4,24,JAPAN,,,,32.1
1771,4,24,JAPAN,,,,9.2
1771,4,24,JAPAN,,,,5.8
1771,11,9,INDONESIA,0.8,127.38,6,
1773,5,6,"AFRICA, NORTH COAST",36.91,3.91,881,2
1773,5,6,MOROCCO,35.8,-5.833,0,9
1773,5,6,ALGERIA,36.763,3.051,803,2
1773,6,3,GUATEMALA,14.555,-90.737,6,
1774,7,24,ITALY,43.55,10.31,,
1774,9,24,SPAIN,36.717,-4.417,,
1774,9,24,ITALY,43.55,10.31,,
1774,,,CANADA,52,-56,,
1775,2,11,HAITI,19,-72.4,391,
1775,2,11,CUBA,20,-75.817,22,
1775,3,,HAITI,19,-72.4,11,
1775,4,18,INDONESIA,-3.683,128.187,2,
1775,10,22,FRANCE,42,9,,
1775,10,,JAPAN,35.2,139.5,,
1775,10,,JAPAN,34.8,139,,
1775,10,,JAPAN,34.06,134.2,,
1775,12,18,CUBA,21.5,-80,840,
1775,12,18,HAITI,19,-72.4,0,
1778,7,,JAPAN,,,,
1780,6,29,RUSSIA,47.3,152.48,243,
1780,6,29,RUSSIA,45.9,150.14,106,11
1780,6,29,RUSSIA,46.85,151.9,181,
1780,6,29,JAPAN,,,,
1780,6,29,RUSSIA,45.58,149.5,136,
1780,6,29,RUSSIA,46.53,150.88,139,
1780,9,9,JAPAN,31.583,130.567,13,
1780,10,3,JAMAICA,18.217,-78.133,4,3
1780,10,31,JAPAN,31.583,130.567,13,
1781,4,11,JAPAN,31.583,130.567,10,
1781,4,,TAIWAN,22.45,120.5,180,30
1781,8,1,JAMAICA,18.1,-77.3,0,
1782,5,22,TAIWAN,,,,
1782,5,22,TAIWAN,22.99,120.16,171,
1782,8,22,JAPAN,39.47,141.9,524,
1782,8,22,JAPAN,35.3,140.4,67,
1782,8,22,JAPAN,35.32,139.4,37,
1783,2,5,ITALY,38.18,15.562,38,
1783,2,5,ITALY,38.1,15.65,36,
1783,2,5,ITALY,,,,
1783,2,5,ITALY,38.55,15.933,28,
1783,2,5,ITALY,,,,
1783,2,5,ITALY,38.9,17.1,0,
1783,2,5,ITALY,38.7,16.1,89,
1783,2,5,ITALY,38.733,16.167,83,
1783,2,5,ITALY,39.033,16.983,18,
1783,2,5,ITALY,38.183,15.633,32,
1783,2,5,ITALY,38.267,15.65,28,
1783,2,5,ITALY,38.067,15.65,38,
1783,2,5,ITALY,38.083,16.15,29,
1783,2,5,ITALY,38.317,16.4,38,
1783,2,5,ITALY,38.25,15.717,23,
1783,2,6,ITALY,40.546,14.233,286,16
1783,2,6,ITALY,38.1,15.65,13,
1783,2,6,ITALY,,,,
1783,2,6,ITALY,38.267,15.65,6,6
1783,2,6,ITALY,38.283,15.8,16,
1783,2,6,ITALY,38.233,15.65,2,
1783,2,6,ITALY,38.55,15.933,45,
1783,2,6,ITALY,,,,
1783,2,6,ITALY,38.18,15.562,7,2
1783,2,6,ITALY,38.25,15.717,8,
1783,2,7,ITALY,38.483,16.467,26,
1783,3,1,ITALY,38.683,15.9,36,
1783,3,24,ITALY,38.25,15.717,0,
1783,3,28,ITALY,38.283,15.8,80,
1784,1,7,ITALY,38.317,16.4,0,
1784,1,19,ITALY,38.267,15.65,11,
1784,1,19,ITALY,38.25,15.717,12,
1784,1,19,ITALY,,,,
1784,1,19,ITALY,38.183,15.633,2,
1784,3,28,MEXICO,16.833,-99.917,8,3
1784,5,13,PERU,-16.623,-72.711,77,
1784,5,13,PERU,-17.1956,-70.9353,137,
1787,3,28,MEXICO,16.333,-95.233,349,
1787,3,28,MEXICO,16.833,-99.917,155,4
1787,3,28,MEXICO,,,,
1787,3,28,MEXICO,15.7,-96.467,235,
1787,4,3,MEXICO,16.2,-95,228,4
1787,4,3,MEXICO,15.73,-96.47,62,4
1787,4,3,MEXICO,16,-97.12,57,4
1787,10,27,JAMAICA,18.47,-77.925,1,
1788,7,21,USA,55.49,-161.46,549,5
1788,7,21,USA,54.43,-162.7,671,30
1788,7,21,USA,57.13,-153.48,32,10
1788,7,21,USA,55.26,-160.68,514,30
1788,8,6,USA,55.26,-160.68,35,88
1788,8,6,USA,55.49,-161.46,62,5
1788,8,6,USA,54.43,-162.7,126,30
1789,,,JAPAN,38.3833,141.105,44,0.6
1790,9,11,USA,,,,
1790,10,9,SPAIN,37.6,-0.983,214,
1790,10,9,ALGERIA,35.75,-0.633,6,
1791,4,15,RUSSIA,,,,
1791,5,13,JAPAN,26.2,127.77,774,11
1791,5,13,JAPAN,26.167,127.833,775,1.5
1791,5,13,JAPAN,26,126,863,11
1791,5,13,JAPAN,26.22,127.75,772,11
1791,9,13,JAPAN,34.6,135.5,14,
1791,11,2,GREECE,37.79,20.9,9,
1792,1,23,AZORES (PORTUGAL),38.68,-28.22,40,
1792,5,21,JAPAN,,,,3
1792,5,21,JAPAN,32.5,130.2,29,15
1792,5,21,JAPAN,32.872,130.308,14,2
1792,5,21,JAPAN,,,,11
1792,5,21,JAPAN,,,,10
1792,5,21,JAPAN,,,,7
1792,5,21,JAPAN,34.93,136.83,650,7.5
1792,5,21,JAPAN,35.4,135.17,537,5
1792,5,21,JAPAN,,,,6
1792,5,21,JAPAN,32.93,130.45,24,4
1792,5,21,JAPAN,32.683,130.667,35,
1792,5,21,JAPAN,32.917,130.567,31,
1792,5,21,JAPAN,32.35,130.52,49,
1792,5,21,JAPAN,,,,5
1792,5,21,JAPAN,32.683,130.233,10,4
1792,5,21,JAPAN,32.77,130.37,7,55
1792,5,21,JAPAN,,,,6.5
1792,5,21,JAPAN,,,,5
1792,5,21,JAPAN,32.0167,130.6,86,5
1792,5,21,NETHERLANDS,52.37,4.53,0,
1792,5,21,JAPAN,33.4833,135.7333,513,5
1792,5,21,JAPAN,,,,6
1792,5,21,JAPAN,35.305,139.819,922,5
1792,5,21,JAPAN,,,,2
1792,5,21,JAPAN,35.3,137.76,744,5
1792,5,21,JAPAN,34.69,136.54,616,11
1792,5,21,JAPAN,,,,2
1792,5,21,JAPAN,,,,3
1792,5,21,JAPAN,35.19,136.96,671,2
1792,6,13,JAPAN,43.299,140.601,22,
1792,6,13,JAPAN,43.29,140.601,23,
1792,6,13,JAPAN,43.2,140.867,40,
1792,6,13,JAPAN,,,,
1792,6,13,JAPAN,43.267,140.633,26,
1792,6,13,JAPAN,43.0333,143.4667,238,
1792,8,9,TAIWAN,22.99,120.16,76,10
1792,8,29,JAPAN,34.5,136.78,7,
1792,,,USA,57.13,-153.48,91,
1793,2,8,JAPAN,,,,
1793,2,8,JAPAN,40.76,140.2,23,
1793,2,8,JAPAN,40.78,140.21,23,
1793,2,8,JAPAN,,,,
1793,2,8,JAPAN,,,,1.8
1793,2,17,JAPAN,39.3,141.9,202,4.5
1793,2,17,JAPAN,39.017,141.75,203,3
1793,2,17,JAPAN,39.27,141.883,202,
1793,2,17,JAPAN,39.467,141.95,207,3.5
1793,2,17,JAPAN,40.533,141.533,310,
1793,2,17,JAPAN,38.9,141.57,216,
1793,2,17,JAPAN,38.517,141.467,220,2.5
1793,2,17,JAPAN,39.35,141.917,204,2.5
1795,,,TRINIDAD AND TOBAGO,10.6548,-61.5267,20,
1796,5,29,USA,54,-167,0,
1796,5,29,USA,53.22,-168.42,128,
1797,2,10,INDONESIA,-0.95,100.35,184,
1797,2,10,INDONESIA,-0.2,98.5,60,
1798,2,22,COSTA RICA,10.083,-83.283,44,
1798,12,17,FRANCE,43.55,4.12,5,
1799,6,29,JAPAN,36.564317,136.659228,7,
1799,6,29,JAPAN,36.6,136.583,2,
1802,1,4,CROATIA,,,,
1802,1,4,CROATIA,,,,
1802,1,4,CROATIA,,,,
1802,3,19,ANTIGUA AND BARBUDA,17.05,-61.8,66,
1802,3,19,SAINT KITTS AND NEVIS,17.333,-62.75,40,
1802,8,15,VENEZUELA,9.8,-62.3,247,
1802,8,,INDONESIA,-3.683,128.187,2,
1802,11,7,ALGERIA,36.763,3.051,32,
1802,12,9,JAPAN,37.28,137.25,104,
1804,1,13,SPAIN,36.833,-2.433,36,
1804,6,8,GREECE,,,,
1804,7,10,JAPAN,38.917,139.85,17,1
1804,7,10,JAPAN,39.2167,139.9,19,1
1804,7,31,ITALY,40.83,14.25,,
1805,5,8,AUSTRALIA,-29.058,167.955,1,5
1805,7,26,ITALY,40.83,14.25,77,
1806,3,25,USA,34.42,-119.68,3,
1806,8,26,ITALY,,,,
1806,12,1,PERU,-12.05,-77.15,8,1
1808,4,2,FRANCE,43.3,5.366,227,0.15
1808,8,8,JAPAN,33.94,134.67,13,1.5
1808,12,4,JAPAN,33.885,136.1,,
1809,7,3,ITALY,,,,
1809,12,4,SOUTH AFRICA,-33.88,18.45,0,
1809,,,USA TERRITORY,14,143.3,0,
1810,2,16,EGYPT,31.4,30.417,679,
1810,2,16,EGYPT,31.2,29.919,661,
1810,9,25,JAPAN,39.9,139.9,0,1
1811,11,19,CHILE,-33.033,-71.633,22,4
1811,12,16,USA,,,,
1811,12,16,USA,46.257,-89.571,1187,
1811,12,16,USA,36.5837,-89.5266,135,
1811,12,16,USA,32.3167,-93.4167,459,
1811,12,16,USA,,,,
1812,1,23,USA,,,,
1812,2,7,USA,,,,
1812,3,26,VENEZUELA,10.6,-66.933,4,
1812,6,23,FRANCE,43.3,5.366,0,
1812,11,11,JAMAICA,18.267,-76.767,30,
1812,12,21,USA,19.38,-155.9,3909,3
1812,12,21,USA,34.42,-119.68,32,2
1812,12,21,USA,34.27,-119.28,58,2
